Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID
3/10/22,"March 2022: explosions caused by a multiple rocket launcher system smashed the windows of School No.17, Kindergarten No. 25, and Family Medicine Outpatient Clinic No. 6. ",Ukraine,UKR,Chernihiv Oblast,51.0464747,31.8806289,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Rocket,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,33195
3/10/22,"March 2022:  Russian artillery hit a building next to a university guest house, forcing Pakistani medical students inside to flee and seek shelter.",Ukraine,UKR,Kharkiv Oblast,49.8299582,36.3788957,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Artillery,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,33196
3/10/22,March 2022: A kindergarten had its' windows smashed by a rocket explosion.,Ukraine,UKR,Chernihiv Oblast,50.99603623,31.88351519,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Rocket,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36413
3/10/22,March 2022: A schools windows were smashed by a rocket explosion.,Ukraine,UKR,Chernihiv Oblast,50.99517528,31.8831182,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Rocket,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36411
3/8/22,March 2022: a minibus carrying female orphanage teachers to their workplace was shot and destroyed by Russian forces. At least three of those on board were killed and two others wounded.,Ukraine,UKR,Mykolaiv Oblast,47.3886032,31.9442334,(2) 25 km Precision ,On Way To or From School,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,3,2,0,0,0,0,0,0,0,0,33194
3/8/22,"March 2022: a Russian missile hit the stadium of a school, where more than three dozen Volnovakha IDPs were taking shelter. The windows and doors of nearby buildings were damaged.",Ukraine,UKR,Cherkasy Oblast,49.9231782,31.414376,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,33193
3/7/22,"March 2022: Russian forces shot at a kindergarten and psychoneurological boarding school as they shelled the area, killing one person and injuring four others. ",Ukraine,UKR,Luhansk Oblast,48.9477095,38.4936024,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,Pre-School,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,33151
3/7/22,March 2022: A boarding school and a kindergarten were shot at and one person was killed and four were injured by Russian forces as they shelled the area. ,Ukraine,UKR,Luhansk Oblast,48.9477095,38.4936024,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Artillery,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,1,0,0,0,0,0,32589
3/7/22,March 2022: A drive-by shooting at the high school left one teenager dead and two others wounded. Potential suspects have been detained. ,USA,USA,Iowa,41.5910323,-93.6046655,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,0,0,TRUE,0,0,0,0,3,1,3,0,0,0,33094
3/6/22,March 2022: the windows of a three-storey building of School No. 2 were smashed due to an airstrike,Ukraine,UKR,Zhytomyr Oblast,50.9594097,28.63310672,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,33140
3/6/22,"March 2022: Schools No. 19 and School No. 20 were hit in an attack by Russian forces, with a fire breaking out at School No. 19. One person reported injuries ",Ukraine,UKR,Chernihiv Oblast,51.27050757,31.74224854,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,1,0,0,0,0,0,33141
3/4/22, March 2022:  a school came under fire amid an attack by Russian forces ,Ukraine,UKR,Kyiv Oblast,50.6437677,29.9278296,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,33139
3/3/22,March 2022: Unidentified criminals broke into four schools - three primary and one secondary - during the night and stole material and items. ,DRC,COD,South Kivu,-3.0916382,29.1312179,(2) 25 km Precision ,Education Building ,Criminal,Criminal,Firearms,Secondary School,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,33078
3/3/22,March 2022: three students involved in protests against a university decision were arrested by local authorities ,South Sudan,SSD,Jonglei,6.21974275,31.54175237,(2) 25 km Precision ,Education Building ,Police,South Sudan National Police Service,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,3,0,33082
3/3/22,"March 2022: In West region, Libyan counterterrorism forces defused a landmine planted by an unidentified armed group found at a school.",Libya,LBY,Tripoli,32.79669048,13.19043811,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Mine,Secondary School,0,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,41978
3/3/22,March 2022: Unidentified criminals broke into four schools - three primary and one secondary - during the night and stole material and items. ,DRC,COD,South Kivu,-3.0916382,29.1312179,(2) 25 km Precision ,Education Building ,Criminal,Criminal,Firearms,Primary School,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,33077
3/3/22,03 March 2022: A dormitory and stadium at a university were damaged by Russian shelling.,Ukraine,UKR,Kyiv Oblast,50.5206777,30.2448725,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,University,0,1,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,61433
3/3/22,March 2022: Unidentified criminals broke into four schools - three primary and one secondary - during the night and stole material and items. ,DRC,COD,South Kivu,-3.0916382,29.1312179,(2) 25 km Precision ,Education Building ,Criminal,Criminal,Firearms,Primary School,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,33076
3/3/22,March 2022: Unidentified criminals broke into four schools - three primary and one secondary - during the night and stole material and items. ,DRC,COD,South Kivu,-3.0916382,29.1312179,(2) 25 km Precision ,Education Building ,Criminal,Criminal,Firearms,Primary School,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,33075
3/3/22,"03 March 2022: A school was destroyed, likely due to airstrikes by Russian forces. ",Ukraine,UKR,Chernihiv Oblast,51.494099,31.294332,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,61662
3/2/22,"On 02 March 2022: A missile reportedly struck the gym at School No. 16. Civilians were reportedly taking shelter in the school at the time of the attack, however no casualties were reported. ",Ukraine,UKR,Luhansk Oblast,48.958503,38.5013841,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,31479
3/2/22,"March 2022: a Russian airstrike destroyed the building of School No. 25, located near the city centre and the buildings of the Regional State Administration and the City Council ",Ukraine,UKR,Zhytomyr Oblast,50.9080532,28.3867504,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,33138
3/2/22,On 02 March 2022: The Karazin National University and the Kharkiv Regional Police Department were hit and damaged by a Russian missile strike. ,Ukraine,UKR,Kharkiv Oblast,49.9832693,36.1756732,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,University,0,1,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,31480
3/1/22,March 2022: Three students who were demonstrating against university exam policies were arrested by police on their university campus.,South Sudan,SSD,Jonglei,6.2108741,31.5614397,"(3) District, Communicipality or Commune ",Education Building ,Police,South Sudan National Police Service,Firearms,University,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,3,0,63727
3/1/22,Around 01 March 2022: Q suspected Russian airstrike hit near a kindergarten and apartment complex damaged the school’s playground. ,Ukraine,UKR,Pecherskyi district,50.4485578,30.52716229,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,31482
3/1/22,On 01 March 2022: Shelling reportedly hit three schools. The strike on School No. 17 produced damage to a wall and blew out windows. ,Ukraine,UKR,Kharkiv Oblast,49.9832693,36.1756732,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,31484
3/1/22,01-29 March 2022: A kindergarten was used as a military base by Russian forces.,Ukraine,UKR,Kyiv Oblast,50.6249989,30.9138046,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,Pre-School,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,61622
3/1/22,01-29 March 2022: A lyceum was used as a military base by Russian forces.,Ukraine,UKR,Kyiv Oblast,50.6249989,30.9138046,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,Secondary School,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,61621
3/1/22,"01 March 2022: A school was hit by teargas; dozens of students and teachers were reportedly affected, and some were treated by paramedics for teargas inhalation.",OPT,PSE,West Bank,0,0,censored,Education Building ,No Information,No Information,"Tasers, Live and Rubber Bullets",School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,1,0,1,0,0,0,66133
3/1/22,On 01 March 2022: Shelling reportedly struck School No. 16. ,Ukraine,UKR,Donetsk Oblast,47.09794435,37.54117442,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,31483
3/1/22,"01 March 2022: A school was hit by teargas; dozens of students and teachers were reportedly affected, and some were treated by paramedics for teargas inhalation.",OPT,PSE,West Bank,0,0,censored,Education Building ,No Information,No Information,"Tasers, Live and Rubber Bullets",School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,1,0,1,0,0,0,66166
3/1/22,"01 March 2022: A secondary school was hit by teargas; dozens of students and teachers were reportedly affected, and some were treated by paramedics for teargas inhalation.",OPT,PSE,West Bank,0,0,censored,Education Building ,No Information,No Information,"Tasers, Live and Rubber Bullets",Secondary School,1,0,0,0,0,0,TRUE,0,0,0,0,1,0,1,0,0,0,66167
3/1/22,01 March 2022: A boarding school serving blind students was damaged by Russian shelling. The attack injured one student and the director of the school.,Ukraine,UKR,Kharkiv Oblast,49.9923181,36.2310146,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,TRUE,0,1,0,0,2,0,1,0,0,0,61663
3/1/22,"March 2022: a fourth-year student of a university, was stabbed in the head by a thief who tried to snatch away his mobile phone on a university bus. The student was hospitalised.",Bangladesh,BGD,Dhaka Division,23.8123629,90.3640891,(2) 25 km Precision ,Education Building ,No Information,No Information,Knife,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,1,0,0,0,33109
2/28/22,"On 28 February 2022: Artillery shells reportedly hit a school, setting it on fire. No injuries were reported.",Ukraine,UKR,Zaporizhia Oblast,46.8344125,35.3665841,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Artillery,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,31485
2/28/22,"28 February 2022: A school was damaged by Russian forces who shelled the railway tracks and a bridge over the tracks about 50 meters from the school, blowing out all the school’s windows and damaging the roof. ",Ukraine,UKR,Kharkiv Oblast,49.1913721,37.2784125,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,61436
2/27/22,Around 27 February 2022: Russian forces reportedly used School No. 88. The school was empty at the time.,Ukraine,UKR,Kharkiv Oblast,49.9832693,36.1756732,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,School: No Further Details,1,0,1,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,31495
2/27/22,"On 27 February 2022: School No. 134 was reportedly burned to rubble. Some reports allege the fire sparked due to combat between Ukrainian and Russian forces, while others allege Russian forces laid siege to the building.",Ukraine,UKR,Kharkiv Oblast,49.9832693,36.1756732,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,31494
2/27/22,February 2022: A CDM nurse and CDM teacher were arrested by SAC forces. ,Myanmar,MMR,Magway,20.14894579,94.94150882,(2) 25 km Precision ,Private Travel,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,32183
2/26/22,On 26 February 2022: A technical college was reportedly struck by a missile causing three floors of the education facility to collapse and other damage. A military college located across the street from the education facility may have been the target of the strike. ,Ukraine,UKR,Kyiv Oblast,50.187542,30.31102844,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,University,0,1,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,31492
2/26/22,"February 2022: SAC forces launched a raid on a PDF training graduation ceremony leaving nine civilians dead, including one woman. Approximately 200 civilians, including teachers, were held hostage for two days",Myanmar,MMR,Sagaing Region,22.08054972,94.89166692,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,2,0,0,0,0,0,0,0,31677
2/26/22,"On 26 February 2022: A kindergarten was hit by an explosive weapon, most likely an artillery shell, which started a fire on the second floor of the school.",Ukraine,UKR,Chernihiv Oblast,51.49466355,31.29504579,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Artillery,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,31491
2/25/22,On 25 February 2022: Two teachers were killed in an artillery strike on School No. 50. The school’s windows were broken and walls partially collapsed as a result of the shelling. ,Ukraine,UKR,Donetsk Oblast,48.0158753,37.8013407,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Artillery,School: No Further Details,1,0,0,0,0,1,TRUE,2,0,0,0,2,0,0,0,0,0,31489
